#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
497480000,-233701.85610147333,64852.104647234315,-168849.751454239,294.8036645022372,302.40250654806033,229
497485000,-234100.33187645534,65246.388102994184,-168853.94377346116,296.59599195626333,303.32495590499116,229
497490000,-234334.26543655666,65393.4343356106,-168940.83110094606,297.2644323787041,300.28120609466066,229
497495000,-233275.38206467824,65450.27099568641,-167825.11106899183,297.5227995629237,302.19313130826805,229
497500000,-233398.3142144475,66011.45001366432,-167386.8642007832,300.0737982057828,301.6442105563021,229
497505000,-233411.3881819134,65832.21807464841,-167579.170107265,299.2590485117652,301.6704074176887,229
497510000,-233622.8631219326,65995.14069631998,-167627.72242561262,299.9996595707332,302.12130371342045,229
497515000,-233744.06565991696,65572.08594779985,-168171.9797121171,298.0765440322751,302.42725109651457,229
497520000,-233385.75546810334,65722.2655397724,-167663.48992833094,298.7592280297766,302.49236064258446,229
497525000,-233339.45076470217,65833.91737383313,-167505.53339086904,299.26677315893687,302.03360794561985,229
497530000,-233572.02123556938,66264.02192105155,-167307.99931451783,301.22193556004595,302.43389618948385,229
497535000,-234229.38939777785,65380.01890533487,-168849.37049244298,297.2034487294044,301.2243932044323,229
497540000,-233125.92608291702,65021.87431996968,-168104.05176294735,295.57540077688816,302.5790866439573,229
497545000,-233216.77433666005,64925.45019123168,-168291.32414542837,295.1370775080749,303.33361406509863,229
497550000,-233798.65555163007,65949.80556338833,-167848.84998824174,299.79357584543783,303.46440246898476,229
497555000,-234031.50929805287,65517.75920477923,-168513.75009327364,297.8295863890333,302.62278166005535,229
497560000,-233679.33042520843,66136.78236477898,-167542.54806042946,300.6435320114976,301.5674151789632,229
497565000,-234109.40826871758,65644.70923749579,-168464.6990312218,298.40667382601157,302.15188657097974,229
497570000,-233027.9255828387,65879.91895413294,-167148.00662870577,299.4758864100649,303.1229054207228,229
497575000,-234230.14013764658,65040.81730079325,-169189.32283685333,295.66151147743926,302.95926872644316,229
497580000,-234139.16408495884,65327.17161825439,-168811.99246670445,296.9632163734141,303.16220524439444,229
497585000,-234030.45684511284,65881.6160080412,-168148.84083707165,299.4836008506946,302.1073136970397,229
497590000,-234646.58335089823,65261.51752240723,-169385.065828491,296.6647670300874,303.4188057401532,229
497595000,-233822.06795813306,65441.67751806916,-168380.3904400639,297.4837354692267,302.4456058136237,229
497600000,-233488.6014348003,64944.64988470939,-168543.95155009092,295.22435516892085,302.90879702575154,229
497605000,-232443.24831140507,65304.08337197092,-167139.16493943415,296.8582621911509,302.9805591458943,229
497610000,-233605.01698027062,65828.15006322341,-167776.8669170472,299.2405562102146,302.4345327218938,229
497615000,-233623.33404441248,65210.12847681902,-168413.20556759345,296.43116352504956,300.51089288437026,229
497620000,-233762.1462131124,66205.95923402382,-167556.18697908858,300.9579951220335,301.9112549888257,229
497625000,-233552.88935505995,65644.57505125733,-167908.31430380262,298.4060638443458,303.2786971896472,229
497630000,-233901.68956938223,65752.15629638254,-168149.5332729997,298.8951049551493,303.12080370720906,229
497635000,-233466.21433565952,65298.072583758156,-168168.14175190136,296.8309384458183,303.53086707855687,229
497640000,-232876.78871312947,65802.52505531936,-167074.2636578101,299.1240704573758,300.90579051218816,229
497645000,-234386.09897514456,65175.39455092838,-169210.70442421618,296.2732705978915,302.6842491986406,229
497650000,-234414.91485278634,65374.72945722309,-169040.18539556325,297.179404040415,300.0749848195185,229
497655000,-233195.4019981469,65627.1353818723,-167568.2666162746,298.326786872991,301.96630351542717,229
497660000,-233698.49045803072,64938.99236290285,-168759.49809512787,295.1986372963916,301.8226974998712,229
497665000,-233848.29574277648,65723.1716039076,-168125.12413886888,298.7633468016928,300.4242687862265,229
497670000,-233904.48735490371,65474.072682068654,-168430.41467283506,297.63099688982595,303.961191713541,229
497675000,-233031.6608187065,65605.98284080252,-167425.67797790398,298.2306319886611,302.1141838758016,229
497680000,-233741.73464325,65128.8413953,-168612.89324795,296.061650004419,302.7013808899932,229
497685000,-234056.99553870433,66047.81725625938,-168009.17828244495,300.23911583800435,301.8591903659184,229
497690000,-233479.1015167958,65398.845982169296,-168080.2555346265,297.28903255544736,302.3844989710389,229
497695000,-233127.39988768706,65675.8407896231,-167451.55909806397,298.5481911398859,302.2278103277596,229
497700000,-233973.1842016445,65831.43430572818,-168141.74989591632,299.2554856674895,302.2226845365717,229
497705000,-233995.45328080165,65179.19509111432,-168816.25818968733,296.29054703294315,302.94979087717576,229
497710000,-233193.69721652754,65710.29267050012,-167483.40454602742,298.70480195131273,303.4957823636859,229
497715000,-233679.479669241,65202.26491045719,-168477.2147587838,296.39541745031323,301.09975569184166,229
497720000,-234183.65401414153,65498.66176156947,-168684.99225257206,297.742773535827,301.2222242765572,229
497725000,-232946.64404660603,65635.11089024614,-167311.5331563599,298.36304181194276,303.20279928966056,229
497730000,-233756.36761496426,65705.60679434461,-168050.76082061965,298.68350097011,302.23263135962657,229
497735000,-233892.8724039467,65500.24888559384,-168392.62351835286,297.74998825894124,301.00448841680276,229
497740000,-233857.2915496903,65124.19310993608,-168733.09843975422,296.040519902838,302.5430860361226,229
497745000,-233944.7876934947,65432.992600886675,-168511.79509260802,297.4442557110104,302.33797380743965,229
497750000,-232872.3821080306,65257.65747743714,-167614.72463059347,296.6472200991356,304.41217559041775,229
497755000,-233462.98109761602,65554.86994930007,-167908.11114831595,297.99828382046843,302.21567953548936,229
497760000,-233934.71962475637,66379.94567453011,-167554.77395022626,301.74889991246334,301.8816808684773,229
497765000,-233813.6861680383,65517.13916144252,-168296.54700659576,297.82676780590776,301.88666733201353,229
497770000,-232832.89773999783,65810.89100478374,-167022.0067352141,299.162100257219,303.3338543259993,229
497775000,-233135.31404170068,65925.36530772841,-167209.94873397227,299.6824757204826,304.10076853990347,229
497780000,-233683.42216078937,65398.72021397413,-168284.70194681524,297.28846084038867,302.8231805652739,229
497785000,-233995.08731729328,65665.37031159806,-168329.71700569522,298.5005946076275,301.02821110565293,229
497790000,-234038.334840626,65141.05671044311,-168897.27813018288,296.11717818946136,301.065632351843,229
497795000,-233030.06375127705,65418.64681579772,-167611.41693547933,297.37904286961697,303.81750353542543,229
497800000,-233297.90323019563,65603.34766482888,-167694.55556536675,298.2186530476867,302.71358114684364,229
497805000,-233846.11435918347,65872.38974618888,-167973.72461299459,299.44166025649935,301.22810876371534,229
497810000,-233389.83116779244,65707.73411272909,-167682.09705506335,298.6931713001435,302.6869173559801,229
497815000,-232830.41957521066,65710.70331222989,-167119.71626298077,298.70666863994825,303.4999462477406,229
497820000,-233566.94172152458,65900.58488804183,-167666.35683348274,299.56982928331234,302.0722594934702,229
497825000,-233388.2541590135,66627.05486302229,-166761.19929599122,302.87220492617,302.49255653933085,229
497830000,-233729.6595570834,65528.04926134937,-168201.61029573402,297.8763627643154,301.36986340885176,229
497835000,-232737.30610655458,65727.0688089889,-167010.23729756568,298.7810626544864,303.5547097451855,229
497840000,-233059.95209284243,65317.853790943045,-167742.0983018994,296.92085954241344,302.9124497184222,229
497845000,-233199.76120785507,66142.54945196386,-167057.2117558912,300.66974794457883,302.7348664397592,229
497850000,-233462.0337407475,65822.68901890918,-167639.3447218383,299.2157314819409,302.8439409596262,229
497855000,-232996.61730108852,65585.86812888738,-167410.74917220115,298.1391948515744,303.88491341610256,229
497860000,-234148.2993116693,65402.6080624935,-168745.6912491758,297.30613416027205,301.7208503222253,229
497865000,-233706.3793287126,65159.37709572876,-168547.00223298382,296.2004587051313,303.03596345556974,229
497870000,-232696.41309244628,65005.65680351388,-167690.7562889324,295.5016794488557,303.840248292512,229
497875000,-232990.14578299224,65861.88247270539,-167128.26331028686,299.3938964600318,303.6542506885091,229
497880000,-233206.06949335244,65484.58620951744,-167721.483283835,297.67878911546927,303.3644413737354,229
497885000,-234444.45123288315,66259.27072561532,-168185.18050726783,301.20033765149725,299.92244387178425,229
497890000,-233554.7299252255,65968.67531112663,-167586.05461409886,299.8793536441961,301.8801456968442,229
497895000,-233967.66789233196,65173.64558147412,-168794.02231085784,296.2653201603996,303.8017834934835,229
497900000,-233357.17843358894,66255.10184362507,-167102.07658996386,301.18138681413757,303.1036947785265,229
497905000,-233211.92300958792,65942.16969340632,-167269.7533161816,299.75886482927876,302.80430809033453,229
497910000,-234281.65415018448,66099.57504039374,-168182.07910979073,300.47439554885295,301.686635615714,229
497915000,-233342.32400853257,65552.45509999018,-167789.86890854238,297.98730643693324,303.47668389810775,229
497920000,-234500.61708868365,66111.16346998815,-168389.4536186955,300.52707404755154,302.30742172661473,229
497925000,-233696.96796212974,65256.67428003822,-168440.29368209152,296.6427506960575,299.44263931723145,229
497930000,-233625.44772317703,65449.507164350245,-168175.94055882678,297.5193273506001,302.2019940697342,229
497935000,-233264.8280213133,66403.37606797629,-166861.451953337,301.8554094218499,301.8655263364143,229
497940000,-233722.33757813857,65124.5362342001,-168597.80134393845,296.04207967165297,301.4548461530143,229
497945000,-233323.469202986,65051.9664212582,-168271.5027817278,295.71219297169336,304.96829876557473,229
497950000,-233998.05172916595,64975.135555908375,-169022.91617325757,295.3629364475572,301.62746869117296,229
497955000,-234084.93966104905,65614.18663745647,-168470.75302359258,298.267924676841,299.9609290277931,229
497960000,-233741.585145412,65375.76165907201,-168365.82348634,297.18409620714147,301.5295355006054,229
497965000,-233833.7876784783,65834.11457669828,-167999.67310178,299.26766960058075,302.39404544097084,229
497970000,-233354.1494556046,65463.84080976542,-167890.3086458392,297.58448500765775,302.5082255407222,229
497975000,-233130.92483077128,65885.6038304707,-167245.32100030058,299.5017286303865,302.9915909578018,229
497980000,-232721.01780270133,65137.401717846165,-167583.61608485517,296.1005633823218,303.40985485828526,229
497985000,-234680.090210282,65790.48583044112,-168889.6043798409,299.0693427406552,301.2873521605098,229
497990000,-232556.1941437635,65858.87786639202,-166697.3162773715,299.3802381685024,302.7823965411952,229
497995000,-233600.491667856,65213.56247104285,-168386.92919681314,296.44677372130406,301.46910087869395,229
498000000,-233576.4320575574,64887.615536365774,-168688.81652119162,294.9650893365218,302.16699882904436,229
498005000,-233888.15656465758,66190.5395830198,-167697.61698163778,300.88790071806534,302.1894723432955,229
498010000,-235205.4851276204,65607.82455365965,-169597.66057396075,298.2390040176369,299.4217934553862,229
498015000,-233286.4010078977,64915.240324812476,-168371.1606830852,295.09066565990383,301.66849852290403,229
498020000,-232758.5795165028,65692.02003108559,-167066.5594854172,298.6217384780633,303.98504299093565,229
498025000,-234040.4006013272,64988.007465813775,-169052.3931355134,295.42144937061335,301.59416268716234,229
498030000,-234194.8355887204,65166.03044310602,-169028.80514561437,296.2307033856809,300.7138746174068,229
498035000,-232737.31281106337,65854.81052318518,-166882.5022878782,299.3617489045273,304.195508509995,229
498040000,-234050.82160651288,65480.60216645198,-168570.2194400609,297.6606785159502,300.9379425992473,229
498045000,-234877.86643266934,66206.44718908315,-168671.4192435862,300.9602132603713,299.99010101823393,229
498050000,-232675.09838078055,65356.109120073845,-167318.9892607067,297.0947600083404,302.8342458201334,229
498055000,-233244.2880631634,66210.29052082903,-167033.99754233437,300.9776842166147,303.99130770886546,229
498060000,-233084.35512672248,66229.49176559929,-166854.8633611232,301.0649689293016,302.9832891781597,229
498065000,-233509.59979551611,66580.87241461291,-166928.7273809032,302.66226948766996,304.03865925203013,229
498070000,-233511.95935445628,65770.1811910022,-167741.7781634541,298.97704223405555,303.3998356558134,229
498075000,-233485.1382134424,65545.79525599245,-167939.34295744996,297.95703222414977,301.6331995103821,229
498080000,-233257.3825460251,65494.97835764417,-167762.40418838093,297.72602957692345,302.06243695462985,229
498085000,-233412.05355293746,64926.45382495329,-168485.59972798417,295.1416398102632,303.0473440162693,229
498090000,-233638.41405339143,65877.22710790334,-167761.1869454881,299.4636498583434,301.3506299262577,229
498095000,-234538.00674563856,65861.19828371867,-168676.8084619199,299.39078628463204,301.1698917836927,229
498100000,-232878.86351917218,65949.79857214796,-166929.06494702422,299.7935440647687,303.0571119448904,229
498105000,-232795.5263892687,64938.29832436924,-167857.22806489945,295.1954823470785,303.5591880960706,229
498110000,-233811.43990640668,66034.46779892012,-167776.97210748657,300.1784320874285,300.1817792546092,229
498115000,-234452.71693894966,65383.18066080555,-169069.5362781441,297.21782138707033,301.50994009639595,229
498120000,-233522.63233946008,65590.5617420869,-167932.07059737318,298.1605310037086,302.2304317348691,229
498125000,-233471.5344107924,65499.911203916185,-167971.62320687622,297.7484532309487,303.1816974112225,229
498130000,-233659.99631213723,65607.88772925155,-168052.10858288567,298.23929120023644,302.0268128853386,229
498135000,-234093.9919686073,65796.6634006484,-168297.3285679589,299.09742464092244,301.69217009205715,229
498140000,-234527.82953463937,65746.49023730843,-168781.33929733094,298.8693482740451,300.38238576216827,229
498145000,-233898.65982962376,65283.88497716632,-168614.77485245746,296.76644464971804,302.6376800210653,229
498150000,-233882.6380195038,66091.63027791504,-167791.00774158875,300.43828037410174,301.6518288312885,229
498155000,-233633.2240852404,66255.61190861277,-167377.61217662762,301.1837054594356,302.89039375081416,229
498160000,-233092.1577951645,65348.547207081225,-167743.61058808328,297.0603851846859,302.2453028229746,229
498165000,-233870.3118341188,64989.212366515305,-168881.0994676035,295.4269265890337,301.53300174910555,229
498170000,-234939.51777201844,65369.47457704504,-169570.0431949734,297.1555164897883,301.76277204954846,229
498175000,-233409.0034649286,65413.12595002737,-167995.87751490122,297.35394620592075,302.9797854660149,229
498180000,-233441.8258989551,65352.233222399664,-168089.59267655545,297.07714101441877,301.1225567357867,229
498185000,-233349.69407042023,65269.16328129446,-168080.53078912577,296.6995229990743,303.1389116600043,229
498190000,-233728.66921861842,65994.90841918491,-167733.7607994335,299.9986036890317,302.93614206405937,229
498195000,-233448.22016979847,65722.97960278229,-167725.24056701618,298.76247400603506,302.46023537250574,229
498200000,-232691.24691840308,65924.1763168585,-166767.07060154458,299.67707082472145,302.531055836735,229
498205000,-234328.28936732188,65184.791994191706,-169143.49737313017,296.3159893458188,301.5177562767168,229
498210000,-234181.36808272568,65544.86738862825,-168636.50069409743,297.95281433946235,301.4317370511169,229
498215000,-232870.40840643249,65037.16734018759,-167833.2410662449,295.6449195446455,303.91646486560717,229
498220000,-233534.33382949466,65259.46279131519,-168274.87103817947,296.6554266662119,301.9391906546288,229
498225000,-233208.09875762812,65069.31662198884,-168138.78213563928,295.79106323786374,302.7592169886329,229
498230000,-235137.89112461894,65125.05722769408,-170012.83389692486,296.04444799558087,300.44709280574267,229
498235000,-233200.85154126352,65735.18437328632,-167465.6671679772,298.817954257425,303.43488799925854,229
498240000,-233638.55097634462,65244.223421292845,-168394.32755505177,296.58615178065907,302.05595649563094,229
498245000,-233698.11791033437,65504.631438783006,-168193.48647155135,297.7699103994341,301.85958203965777,229
498250000,-232969.24816928362,65305.947559545864,-167663.30060973775,296.86673638534097,302.8867802859562,229
498255000,-233315.8030986935,65494.32873538224,-167821.47436331125,297.7230765343907,302.5413572347652,229
498260000,-234405.1290326449,64977.07192181117,-169428.05711083373,295.37173874884047,301.6903743382587,229
498265000,-232991.75765666016,65228.958559482766,-167762.7990971774,296.51676101494365,303.82597166489586,229
498270000,-233410.06599842687,66350.38397354848,-167059.6820248784,301.61451880292634,303.1957403843041,229
498275000,-233419.26132509462,65222.533279618016,-168196.7280454766,296.4875530800603,302.099182090417,229
498280000,-233392.8634775323,64977.28457175009,-168415.5789057822,295.37270540954626,304.0365908575045,229
498285000,-233622.24776965147,65539.06193657266,-168083.1858330788,297.9264240079629,302.60578769816595,229
498290000,-234959.54900247185,65859.22203988745,-169100.3269625844,299.38180270689674,300.27625642453177,229
498295000,-233052.94538264466,65923.70251862823,-167129.24286401644,299.6749170402718,303.0260436897088,229
498300000,-234279.2435298739,65407.23604799551,-168872.0074818784,297.32717198306403,301.3945262478728,229
498305000,-234861.70927197277,65984.34754245976,-168877.361729513,299.9505962238019,299.958043323192,229
498310000,-233650.764806221,65914.92784327012,-167735.83696295088,299.6350292607701,302.1546431701871,229
498315000,-233754.19211325957,65622.32236929494,-168131.86974396463,298.3049079570666,302.7639607911801,229
498320000,-232790.49257968133,65932.3174432579,-166858.17513642344,299.7140786274562,303.11283828232854,229
498325000,-233043.9259162792,65573.1913582203,-167470.7345580589,298.0815689893601,303.27319766410847,229
498330000,-233641.48549185204,65656.65196961723,-167984.8335222348,298.4609629074951,300.61779187420024,229
498335000,-234201.13561203564,65737.76667485049,-168463.36893718515,298.829692842751,300.33722684660546,229
498340000,-234666.11424208758,66716.80543845368,-167949.3088036339,303.2801916626419,300.59876451480693,229
498345000,-234023.41122164577,65286.62176674238,-168736.7894549034,296.7788855041881,302.5251729771859,229
498350000,-233570.75254117977,65783.28341149405,-167787.46912968572,299.0366020993078,301.5046471016565,229
498355000,-233073.94292885787,66136.32134818856,-166937.6215806693,300.64143632962276,304.5545736971981,229
498360000,-233086.6449316237,66191.24139437478,-166895.40353724893,300.89109100094606,302.13521547307073,229
498365000,-234073.1304402044,65303.80183605279,-168769.3286041516,296.8569823896579,302.0627511819319,229
498370000,-232570.5330292813,65376.91256129689,-167193.6204679844,297.1893279601466,304.65470721777956,229
498375000,-233926.60977421515,65144.63764105286,-168781.9721331623,296.133456326799,301.4887058552402,229
498380000,-233394.74970702827,65659.02808546828,-167735.72162156,298.4717642170899,302.9240626233003,229
498385000,-233911.9828270343,65977.07159413677,-167934.91123289755,299.9175213337885,301.4332610116058,229
498390000,-233811.8230580471,65701.78408518177,-168110.03897286532,298.6661237596762,303.19467904406065,229
498395000,-233514.24409335223,65395.26120252779,-168118.98289082444,297.2727369212425,303.45106808347344,229
498400000,-234220.27118824422,65304.89339538105,-168915.37779286318,296.8619443826687,302.37781909956163,229
498405000,-232962.06924961344,65320.55557535481,-167641.51367425863,296.9331412709651,302.74490270057805,229
498410000,-233870.65864384267,65576.25403356098,-168294.4046102817,298.0954912501491,302.63785763596246,229
498415000,-234381.9670232376,65403.830926964874,-168978.13609627273,297.3116930381113,300.84238069469484,229
498420000,-232891.8068762389,66002.20999446843,-166889.59688177047,300.0317950736742,302.65310190305223,229
498425000,-233306.73580874014,65849.53889021953,-167457.1969185206,299.3377851993455,302.9261483647075,229
498430000,-233950.56946171727,65142.883510836284,-168807.685950881,296.12548242959593,303.40207766344946,229
498435000,-232250.8142104186,65045.4707286004,-167205.3434818182,295.68266495545674,305.6970878128269,229
498440000,-234210.85842378018,64893.614146937616,-169317.24427684257,294.99235772492835,302.383466127203,229
498445000,-232576.75212069275,65121.35217649175,-167455.399944201,296.0276056328301,302.53027715147584,229
498450000,-233580.00581170968,65797.90418243827,-167782.1016292714,299.1030649670227,302.3801183710422,229
498455000,-233806.00322759803,65418.16333750228,-168387.83989009575,297.3768450816812,301.67188893787426,229
498460000,-233103.1902027973,65283.77264602529,-167819.417556772,296.7659340166061,303.6098601028857,229
498465000,-233732.41707415972,65323.6109086168,-168408.80616554292,296.9470301562497,301.38731472368386,229
498470000,-233807.16189871426,66062.50337645703,-167744.65852225723,300.3058757693148,302.6935505990881,229
498475000,-233783.00236683548,65338.189123541815,-168444.81324329367,297.01329957349026,302.79240876751504,229
498480000,-232984.01612604968,65490.538332073134,-167493.47779397655,297.7058461793923,303.6172586546329,229
498485000,-233720.44423336163,64850.26602670184,-168870.1782066598,294.7953065303016,301.6620654430545,229
498490000,-234664.63740539737,65556.33157963003,-169108.30582576734,298.0049280763451,299.9870143288684,229
498495000,-234193.0808027631,65872.16970090673,-168320.91110185639,299.44065997816,301.23308845490186,229
498500000,-234267.1119504883,65736.5628382541,-168530.5491122342,298.8242204615229,300.2116910351568,229
498505000,-233840.3145009484,65222.402867894154,-168617.91163305426,296.4869602565229,302.0725908659631,229
498510000,-233685.02924400265,65423.13832537108,-168261.89091863157,297.39946030230595,302.2084880937392,229
498515000,-233432.81680176384,66758.16220835142,-166674.65459341242,303.46819060861526,302.6328910804769,229
498520000,-233806.99854677846,65554.64786452032,-168252.35068225814,297.99727427101345,301.486658550254,229
498525000,-233527.03584148362,65940.08688399073,-167586.9489574929,299.7493968274072,304.2563520194528,229
498530000,-234131.7108165573,65747.88541655254,-168383.82540000475,298.875690457634,300.3999051828971,229
498535000,-233412.07819616352,66175.13899549132,-167236.9392006722,300.8178929725407,303.438403283225,229
498540000,-233963.06633098214,65444.93685629517,-168518.12947468698,297.49855171702785,301.4208530599693,229
498545000,-233001.80459884484,64736.39159410086,-168265.41300474398,294.27765794809306,304.68938471962343,229
498550000,-232865.64131078287,65792.98817381647,-167072.6531369664,299.0807178533197,303.8812874115397,229
498555000,-233854.90773666836,65731.12807947164,-168123.77965719672,298.79951522160087,301.89090493595086,229
498560000,-233675.84742431552,65350.96858032909,-168324.87884398643,297.07139222463445,301.6206699155422,229
498565000,-233232.37954041362,65924.88304724975,-167307.49649316387,299.680283468479,301.5229344524283,229
498570000,-233089.67801183602,65538.68623370063,-167550.9917781354,297.9247161438305,303.8002560459686,229
498575000,-233145.01426610677,65614.51421171403,-167530.50005439273,298.2694137586842,301.16877621840916,229
498580000,-233453.59456887376,65199.36991948169,-168254.22464939207,296.38225744644103,302.31078758463275,229
498585000,-233710.13203902054,65962.38242783776,-167747.74961118278,299.850747555559,301.76437044147116,229
498590000,-234033.04884933797,65501.47708247963,-168531.57176685834,297.7555713767849,302.74796059658956,229
498595000,-235043.37960920902,65607.38244831073,-169435.9971608983,298.2369943021825,299.9329809063266,229
498600000,-234140.0144582314,65619.89587660786,-168520.11858162354,298.2938776452528,300.170793253074,229
498605000,-233176.1111309079,65419.79611874206,-167756.31501216584,297.3842673526381,303.7537556137072,229
498610000,-232941.12622989365,66044.34165992588,-166896.78456996777,300.2233165275422,303.1866854505341,229
498615000,-233884.9241018612,65132.05517817056,-168752.86892369064,296.07625916741085,301.9630073720132,229
498620000,-233605.94991622865,65643.38308132859,-167962.56683490006,298.40064540642646,302.1083479240681,229
498625000,-232760.5391353732,65314.171258973656,-167446.36787639954,296.90411954723317,303.0119653232066,229
498630000,-233423.2284804578,64939.07538909395,-168484.15309136384,295.1990147155289,301.8058601859064,229
498635000,-234266.48810212594,65559.68941054936,-168706.79869157658,298.020192050663,300.5435272412935,229
498640000,-234309.75855430565,65629.8247328531,-168679.93382145255,298.3390120818503,301.6338927659593,229
498645000,-233459.79379337188,65599.07756671763,-167860.71622665424,298.1992421036961,301.4242018498432,229
498650000,-233525.7158085506,65890.25570033444,-167635.46010821615,299.5228750263297,303.11686090927316,229
498655000,-233700.70234392094,65523.33176554181,-168177.37057837914,297.85491804700195,302.16396966684727,229
498660000,-233897.54713620362,65709.43184104364,-168188.11529515998,298.7008888064786,301.75839912884425,229
498665000,-233910.49179475475,66091.28878060005,-167819.2030141547,300.43672800104576,301.76664069478846,229
498670000,-233739.71418868727,64585.43475242716,-169154.2794362601,293.59144074127823,302.6295379498559,229
498675000,-234198.28903663182,66416.09272373491,-167782.1963128969,301.9132165930781,301.9272325209027,229
498680000,-233434.32663196442,65237.48827303678,-168196.83835892763,296.5555352509774,303.9665895508637,229
498685000,-233655.65099676978,65078.4769775804,-168577.17401918938,295.8327042364286,302.0223845048856,229
498690000,-234358.4289439486,64972.96749679721,-169385.46144715138,295.3530809189771,300.8295156485495,229
498695000,-233323.29921214143,65561.63930126088,-167761.65991088055,298.0290558328064,303.70652088485167,229
498700000,-233294.67162992642,65429.065761192585,-167865.60586873384,297.4264051456659,301.98201719262556,229
498705000,-233927.1651230969,66078.16063739022,-167849.00448570668,300.3770502967149,302.5245890253937,229
498710000,-233881.84323925734,65741.43197769421,-168140.41126156313,298.84635451804616,302.835016957054,229
498715000,-233173.1406721389,64589.6475306276,-168583.49314151128,293.6105911213311,303.42899589022994,229
498720000,-233435.99736750196,66205.58209011948,-167230.41527738248,300.9562807072794,302.736940892982,229
498725000,-233876.46134567657,64741.266116005136,-169135.19522967143,294.2998164721363,301.71533676313976,229
498730000,-233437.93025031989,65612.37267152243,-167825.55757879745,298.2596787793864,302.7844796058755,229
498735000,-232873.88427977264,65785.22671703831,-167088.65756273433,299.04543594670275,302.82886172010825,229
498740000,-233591.46874565235,65435.09142303752,-168156.37732261483,297.4537965033188,301.1755287221358,229
498745000,-233508.7429510525,65399.878715440165,-168108.86423561233,297.29372713790326,300.83854302998435,229
498750000,-234733.03267283086,65882.83947269837,-168850.1932001325,299.4891624568489,300.2786643926034,229
498755000,-234212.01187635818,65249.74551803456,-168962.26635832363,296.6112540400853,301.931281757517,229
498760000,-233463.1701143484,65579.62274006475,-167883.54737428366,298.11080466252554,302.6174174617843,229
498765000,-233319.836367151,65810.69672695769,-167509.13964019332,299.16121711217124,302.7048688590469,229
498770000,-233860.5243459053,64985.79747867468,-168874.7268672306,295.4114032462716,300.6490013024405,229
498775000,-233115.11477295682,66170.11179967818,-166945.00297327864,300.795040425874,302.3451376492347,229
498780000,-233707.9064852742,65087.523489563,-168620.3829957112,295.87382772652865,300.8698456617513,229
498785000,-233261.45226366725,65898.54201673699,-167362.91024693026,299.5605428314685,302.4629143607031,229
498790000,-233121.9784011452,66010.08459878579,-167111.8938023594,300.0675913245729,301.7314079210465,229
498795000,-233703.96374894097,65373.69933158206,-168330.2644173589,297.17472131168125,301.3618142463267,229
498800000,-232859.53560909,66246.43624246295,-166613.09936662705,301.1419948623789,303.256698907486,229
498805000,-233645.32664552238,64983.87003778288,-168661.4566077395,295.4026415161612,303.62697994717394,229
498810000,-232924.21867332514,65743.62807828627,-167180.59059503887,298.85633751714346,302.87245212473385,229
498815000,-234638.15423510526,65505.7234620956,-169132.43077300966,297.77487450161743,301.4077923846115,229
498820000,-233331.83690370806,65580.53265771578,-167751.30424599227,298.11494095169274,303.23018641809836,229
498825000,-234405.713598568,65321.412993676844,-169084.30060489115,296.93703890951855,299.49827996866634,229
498830000,-233162.47794616548,64892.02240333782,-168270.45554282767,294.9851220022217,302.87106102279535,229
498835000,-233470.74271768308,64742.14553078255,-168728.59718690053,294.30381410182633,301.8409846517498,229
498840000,-233386.01170528913,65592.54077424458,-167793.47093104455,298.1695272565739,303.1099645361474,229
498845000,-233575.22131113848,65501.080550828134,-168074.14076031034,297.75376882951855,302.5536006595764,229
498850000,-232835.55187241803,64801.14691450383,-168034.4049579142,294.5720216523191,303.1039293428087,229
498855000,-233767.82874031924,65192.506464349746,-168575.3222759695,296.3510576614063,301.66065059586344,229
498860000,-233526.05973795243,65126.78665343404,-168399.27308451838,296.05230959156756,301.99870555478105,229
498865000,-233169.941428527,65543.56878755766,-167626.37264096935,297.9469111793965,302.76406344097916,229
498870000,-234488.5255963835,65494.874244315084,-168993.6513520684,297.72555630021014,302.8264146320763,229
498875000,-233368.66653294116,65556.66729172162,-167811.99924121954,298.0064541510247,301.6475857240279,229
498880000,-233534.92108594044,65253.671578443726,-168281.24950749672,296.6291010629688,302.635993978662,229
498885000,-233086.5840044755,65379.367955508234,-167707.21604896727,297.2004896520491,304.13556310888896,229
498890000,-233839.68229693593,65372.10733482009,-168467.57496211585,297.1674844381541,303.009238245713,229
498895000,-234123.94906089292,65360.86949870759,-168763.07956218533,297.11639966172214,300.8080394887775,229
498900000,-232716.9261840866,66004.57967621204,-166712.34650787455,300.0425671352059,302.9163376175958,229
498905000,-234691.6076221231,65643.17401334592,-169048.43360877718,298.3996950285204,301.15492873516826,229
498910000,-232908.98397334781,65477.17815757939,-167431.80581576843,297.6451137109463,302.9264238075184,229
498915000,-233192.4660236719,66028.78145337373,-167163.68457029818,300.1525831884017,302.70417106381615,229
498920000,-233702.10257015424,65587.16467032488,-168114.93789982935,298.14508864899295,301.9550343868849,229
498925000,-233059.24090097006,66137.76347216277,-166921.4774288073,300.6479919138182,304.09292560073715,229
498930000,-232709.25269832066,65828.96353617066,-166880.28916215,299.2442540825832,302.73614188296114,229
